node_id,lat,lon,added
804,55.76031442666667,37.60797014222223,2
805,55.7625761,37.60846758888889,2
806,55.76560387777778,37.610822033333335,2
807,55.76647220444444,37.61250392,2
808,55.76742598,37.61413266,2
809,55.76846520444444,37.61570825333334,2
810,55.769589877777776,37.6172307,2
811,55.772108888888894,37.615539999999996,2
812,55.77357422222223,37.612470666666674,2
813,55.775196,37.609491999999996,2
814,55.77697422222222,37.606604000000004,2
815,55.77890888888889,37.60380666666667,2
816,55.78323000000001,37.59926000000001,2
817,55.785348000000006,37.597316000000006,2
818,55.787354,37.595268000000004,2
819,55.789248,37.59311600000001,2
820,55.791030000000006,37.590860000000006,2
821,55.79491555555556,37.58705111111111,2
822,55.79719155555557,37.58572844444444,2
823,55.79952800000001,37.584531999999996,2
824,55.80192488888889,37.58346177777777,2
825,55.80438222222222,37.582517777777774,2
826,55.80879888888889,37.58107111111111,2
827,55.810651555555566,37.58034711111111,2
828,55.812458,37.579527999999996,2
829,55.81421822222222,37.578613777777775,2
830,55.81593222222222,37.57760444444445,2
831,55.82047222222223,37.57577777777778,2
832,55.82336222222222,37.575211111111116,2
833,55.826269999999994,37.5748,2
834,55.82919555555556,37.57454444444445,2
835,55.83213888888889,37.57444444444445,2
836,55.83679111111112,37.577337777777785,2
837,55.838619111111115,37.58006711111112,2
838,55.840584,37.582688000000005,2
839,55.842685777777774,37.585200444444446,2
840,55.844924444444445,37.587604444444445,2
841,55.850295555555554,37.59201111111112,2
842,55.853159555555564,37.594264444444455,2
843,55.855892000000004,37.59666,2
844,55.85849288888889,37.59919777777778,2
845,55.86096222222223,37.60187777777778,2
846,55.86674555555557,37.60493888888889,2
847,55.870179555555566,37.60499555555556,2
848,55.873602000000005,37.60487,2
849,55.87701288888889,37.60456222222223,2
850,55.88041222222223,37.60407222222222,2
851,55.88580222222223,37.60035111111112,2
852,55.88795022222223,37.597428444444446,2
853,55.890244,37.594632000000004,2
854,55.892683555555564,37.59196177777778,2
855,55.89526888888889,37.58941777777778,2
856,55.85436,37.35546444444445,2
857,55.85248933333334,37.35662311111112,2
858,55.850688,37.357876000000005,2
859,55.848956,37.35922311111112,2
860,55.84729333333333,37.36066444444445,2
861,55.84442777777778,37.36576222222222,2
862,55.84297777777778,37.369232888888895,2
863,55.84135,37.372612000000004,2
864,55.83954444444444,37.37589955555556,2
865,55.837561111111114,37.37909555555556,2
866,55.83363333333334,37.38247333333334,2
867,55.83189333333334,37.38283733333334,2
868,55.83018,37.383292,2
869,55.82849333333334,37.38383733333333,2
870,55.82683333333334,37.38447333333333,2
871,55.822031111111116,37.38865888888889,2
872,55.81870311111112,37.391927555555554,2
873,55.815216,37.395005999999995,2
874,55.811569777777784,37.39789422222222,2
875,55.80776444444445,37.40059222222222,2
876,55.795838888888895,37.402886666666674,2
877,55.78792222222223,37.403092,2
878,55.78005,37.403715999999996,2
879,55.772222222222226,37.404758666666666,2
880,55.76443888888889,37.40622,2
881,55.75424333333334,37.40990333333333,2
882,55.75170933333334,37.41156533333334,2
883,55.749098000000004,37.413086,2
884,55.74640933333333,37.41446533333334,2
885,55.74364333333334,37.41570333333334,2
886,55.73847,37.421425555555565,2
887,55.73639866666667,37.4261408888889,2
888,55.73458599999999,37.430946,2
889,55.733032,37.43584088888889,2
890,55.73173666666666,37.44082555555556,2
891,55.73106555555555,37.45004111111111,2
892,55.73121155555556,37.45417244444445,2
893,55.731138,37.458293999999995,2
894,55.73084488888889,37.462405777777775,2
895,55.73033222222222,37.46650777777778,2
896,55.729642222222225,37.47868,2
897,55.730107555555556,37.486701333333336,2
898,55.730996,37.494664,2
899,55.73230755555555,37.502568000000004,2
900,55.73404222222222,37.51041333333333,2
901,55.738607811111116,37.52590396666667,2
902,55.74059509777778,37.53368028,2
903,55.742161859999996,37.54152894,2
904,55.74330809777777,37.54944994666667,2
905,55.74403381111111,37.5574433,2
906,55.744476033333335,37.56837552222222,2
907,55.74476232000001,37.57121483555556,2
908,55.74519786,37.574026939999996,2
909,55.745782653333336,37.57681183555555,2
910,55.7465167,37.579569522222215,2
911,55.7487288888889,37.58616000000001,2
912,55.74984622222223,37.59006266666667,2
913,55.750752000000006,37.594008,2
914,55.75144622222223,37.597996,2
915,55.75192888888889,37.60202666666667,2
916,55.752588888888894,37.608781111111114,2
917,55.75311555555557,37.611423111111115,2
918,55.75378,37.614025999999996,2
919,55.754582222222226,37.616589777777776,2
920,55.755522222222226,37.61911444444445,2
921,55.75765325555555,37.62766868888889,2
922,55.75838114222223,37.6337501688889,2
923,55.75878366,37.639844440000005,2
924,55.75886080888888,37.645951502222225,2
925,55.75861258888889,37.652071355555556,2
926,55.76003481111111,37.66226913333334,2
927,55.762229697777784,37.66620128000001,2
928,55.76462366,37.670000439999995,2
929,55.76721669777778,37.67366661333333,2
930,55.77000881111112,37.6771998,2
931,55.774963333333346,37.68425666666667,2
932,55.77672133333334,37.687990666666664,2
933,55.778274,37.691801999999996,2
934,55.77962133333334,37.695690666666664,2
935,55.78076333333334,37.69965666666666,2
936,55.78158666666667,37.706585555555556,2
937,55.78162533333334,37.70945688888889,2
938,55.781816,37.71231399999999,2
939,55.78215866666666,37.715156888888885,2
940,55.78265333333333,37.71798555555555,2
941,55.784845555555556,37.725648888888884,2
942,55.78612622222222,37.730544888888886,2
943,55.787141999999996,37.735488,2
944,55.78789288888889,37.74047822222222,2
945,55.78837888888889,37.745515555555556,2
946,55.78778222222223,37.75571555555556,2
947,55.78723822222223,37.760838222222226,2
948,55.786968,37.765967999999994,2
949,55.78697155555555,37.771104888888885,2
950,55.7872488888889,37.77624888888889,2
951,55.789364444444445,37.78422777777778,2
952,55.79076977777778,37.78711777777778,2
953,55.792016000000004,37.79007,2
954,55.79310311111111,37.793084444444446,2
955,55.79403111111111,37.79616111111112,2
956,55.797248888888895,37.799507777777784,2
957,55.79969155555556,37.799585777777786,2
958,55.802127999999996,37.799534,2
959,55.80455822222222,37.79935244444445,2
960,55.806982222222224,37.79904111111111,2
961,55.60984365555556,37.28981640000001,2
962,55.6126918488889,37.291771573333335,2
963,55.61563158,37.29356752,2
964,55.61866284888889,37.295204240000004,2
965,55.621785655555556,37.29668173333334,2
966,55.62733456666667,37.30399182222223,2
967,55.62933884,37.31006411555556,2
968,55.631012819999995,37.316216880000006,2
969,55.63235650666667,37.322450115555554,2
970,55.633369900000005,37.32876382222223,2
971,55.63453855555556,37.3386306,2
972,55.63520268888889,37.34205349333333,2
973,55.6360454,37.34542668,2
974,55.637066688888886,37.34875016,2
975,55.63826655555556,37.352023933333335,2
976,55.6413317888889,37.357592644444445,2
977,55.64288392888889,37.360009297777786,2
978,55.64430141999999,37.36249796,2
979,55.64558426222222,37.36505863111111,2
980,55.64673245555555,37.367691311111116,2
981,55.64759166666667,37.37388421111112,2
982,55.64762120000001,37.37735613777778,2
983,55.6478346,37.38081178,2
984,55.64823186666667,37.38425113777778,2
985,55.648813000000004,37.38767421111111,2
986,55.65182128888889,37.39522161111112,2
987,55.65383192888889,37.399450844444445,2
988,55.655609919999996,37.4037687,2
989,55.65715526222222,37.40817517777778,2
990,55.65846795555556,37.41267027777778,2
991,55.66067188888889,37.42269714444445,2
992,55.66207315555556,37.42804336444445,2
993,55.6637518,37.43329266,2
994,55.665707822222224,37.438445031111115,2
995,55.66794122222222,37.443500477777775,2
996,55.674392555555556,37.45380023333334,2
997,55.6780256888889,37.459310640000005,2
998,55.6813514,37.46499022,2
999,55.68436968888889,37.470838973333336,2
1000,55.68708055555556,37.4768569,2
1001,55.69048937777778,37.485795944444455,2
1002,55.691631937777785,37.48847597777778,2
1003,55.69291168,37.4910841,2
1004,55.69432860444445,37.493620311111115,2
1005,55.69588271111111,37.496084611111115,2
1006,55.6995585888889,37.50121805555556,2
1007,55.70138567555557,37.50404395555556,2
1008,55.703055260000006,37.5069547,2
1009,55.70456734222223,37.50995028888889,2
1010,55.705921922222224,37.513030722222226,2
1011,55.71050263333334,37.51333581111112,2
1012,55.71371274666667,37.51031829777778,2
1013,55.71674934,37.50714346,2
1014,55.71961241333334,37.50381129777779,2
1015,55.72230196666667,37.500321811111114,2
1016,55.72719333333334,37.50000956666667,2
1017,55.72937733333334,37.50344530666667,2
1018,55.73137,37.506982220000005,2
1019,55.73317133333333,37.51062030666667,2
1020,55.73478133333333,37.51435956666667,2
1021,55.73787666666667,37.52203666666667,2
1022,55.73974266666668,37.525758666666675,2
1023,55.741798,37.529366,2
1024,55.74404266666667,37.53285866666667,2
1025,55.746476666666666,37.53623666666667,2
1026,55.8589288888889,37.436706666666666,2
1027,55.857186222222225,37.437104000000005,2
1028,55.85547199999999,37.437591999999995,2
1029,55.853786222222226,37.438170666666664,2
1030,55.852128888888885,37.43884,2
1031,55.846471111111114,37.439662222222225,2
1032,55.84246711111112,37.43951288888889,2
1033,55.838488,37.43915199999999,2
1034,55.83453377777778,37.43857955555555,2
1035,55.83060444444445,37.43779555555555,2
1036,55.82531464444445,37.43643734444445,2
1037,55.82391996444445,37.43614981777778,2
1038,55.822515960000004,37.43593742,2
1039,55.82110263111111,37.43580015111112,2
1040,55.81967997777778,37.43573801111111,2
1041,55.81726997777779,37.44069023333334,2
1042,55.81603996444444,37.445543706666676,2
1043,55.81455796,37.450311420000006,2
1044,55.81282396444445,37.45499337333334,2
1045,55.81083797777778,37.45958956666667,2
1046,55.80543000000001,37.46866444444445,2
1047,55.802521333333345,37.47336311111111,2
1048,55.799874,37.478196,2
1049,55.797488,37.48316311111111,2
1050,55.79536333333334,37.48826444444445,2
1051,55.79140444444445,37.498138888888896,2
1052,55.78908044444445,37.50263555555556,2
1053,55.786528000000004,37.50699,2
1054,55.78374711111111,37.511202222222224,2
1055,55.78073777777779,37.51527222222222,2
1056,55.776270000000004,37.52371777777778,2
1057,55.77528533333334,37.52826844444445,2
1058,55.774546,37.532852,2
1059,55.774052,37.53746844444444,2
1060,55.77380333333333,37.542117777777776,2
1061,55.772655555555566,37.54941222222222,2
1062,55.77138222222223,37.55194622222223,2
1063,55.769980000000004,37.554401999999996,2
1064,55.7684488888889,37.556779555555565,2
1065,55.7667888888889,37.55907888888889,2
1066,55.76396222222223,37.5642488888889,2
1067,55.763086222222235,37.567231555555566,2
1068,55.762372000000006,37.57024800000001,2
1069,55.76181955555556,37.573298222222235,2
1070,55.761428888888894,37.57638222222223,2
1071,55.762464444444454,37.5841488888889,2
1072,55.76347644444445,37.588831555555565,2
1073,55.764236,37.593548,2
1074,55.764743111111116,37.598298222222226,2
1075,55.76499777777778,37.60308222222223,2
1076,55.76386666666667,37.610802222222226,2
1077,55.76289333333333,37.61374355555556,2
1078,55.76208,37.616724000000005,2
1079,55.761426666666665,37.61974355555556,2
1080,55.76093333333334,37.62280222222223,2
1081,55.75988111111111,37.62725111111112,2
1082,55.759096444444445,37.62855511111112,2
1083,55.75824599999999,37.629812,2
1084,55.75732977777777,37.631021777777775,2
1085,55.756347777777776,37.63218444444445,2
1086,55.752363333333335,37.636114444444445,2
1087,55.749594666666674,37.63906311111111,2
1088,55.746994,37.642146,2
1089,55.74456133333334,37.64536311111111,2
1090,55.74229666666667,37.648714444444444,2
1091,55.73912111111112,37.65466777777778,2
1092,55.73792044444445,37.65706177777778,2
1093,55.736598,37.659382,2
1094,55.73515377777778,37.661628444444446,2
1095,55.733587777777785,37.66380111111111,2
1096,55.73033333333334,37.66925333333334,2
1097,55.72895333333334,37.672665333333335,2
1098,55.72776,37.676136,2
1099,55.726753333333335,37.67966533333333,2
1100,55.72593333333333,37.68325333333333,2
1101,55.72354333333334,37.69471666666667,2
1102,55.72138933333334,37.702386666666676,2
1103,55.718838,37.709909999999994,2
1104,55.71588933333334,37.717286666666666,2
1105,55.71254333333333,37.724516666666666,2
1106,55.70751111111111,37.73719555555556,2
1107,55.70652444444445,37.742819555555556,2
1108,55.70584,37.748472,2
1109,55.70545777777778,37.754152888888896,2
1110,55.70537777777778,37.759862222222225,2
1111,55.70811555555555,37.76996333333334,2
1112,55.71038488888889,37.774428,2
1113,55.712407999999996,37.778994,2
1114,55.71418488888888,37.78366133333333,2
1115,55.71571555555556,37.78843,2
1116,55.716215555555564,37.79740222222223,2
1117,55.71565155555556,37.80151688888889,2
1118,55.715308,37.805644,2
1119,55.71518488888889,37.809783555555555,2
1120,55.71528222222223,37.81393555555556,2
1121,55.71398111111112,37.82415111111112,2
1122,55.71205644444445,37.830075111111114,2
1123,55.709826,37.835872,2
1124,55.70728977777778,37.84154177777778,2
1125,55.70444777777778,37.84708444444445,2
1126,55.69858222222223,37.852782222222224,2
1127,55.695898222222226,37.8532048888889,2
1128,55.693248,37.853768,2
1129,55.690631555555555,37.854471555555556,2
1130,55.688048888888886,37.855315555555556,2
1131,55.68367555555557,37.85686555555556,2
1132,55.68183422222223,37.857331555555554,2
1133,55.679975999999996,37.857698,2
1134,55.67810088888889,37.85796488888888,2
1135,55.676208888888894,37.85813222222222,2
1136,55.742585911111114,37.56971018888889,2
1137,55.74074812444445,37.573908968888894,2
1138,55.73914064,37.57818734,2
1139,55.73776345777778,37.58254530222223,2
1140,55.73661657777778,37.58698285555556,2
1141,55.73509111111112,37.59456666666668,2
1142,55.73432577777778,37.59758000000001,2
1143,55.733404,37.60054000000001,2
1144,55.732325777777774,37.60344666666667,2
1145,55.73109111111111,37.606300000000005,2
1146,55.729262222222225,37.61162,2
1147,55.72895955555556,37.61414533333333,2
1148,55.728792,37.616676,2
1149,55.728759555555555,37.619212,2
1150,55.728862222222226,37.62175333333333,2
1151,55.729852222222235,37.62650666666667,2
1152,55.730483555555566,37.62873733333334,2
1153,55.730994,37.630992,2
1154,55.73138355555556,37.633270666666675,2
1155,55.73165222222222,37.63557333333334,2
1156,55.733160000000005,37.64042222222223,2
1157,55.73464266666667,37.64285555555556,2
1158,55.736248,37.6452,2
1159,55.737976,37.64745555555555,2
1160,55.739826666666666,37.64962222222223,2
1161,55.744506666666666,37.652662222222226,2
1162,55.747144,37.65375955555556,2
1163,55.749712,37.654992,2
1164,55.75221066666666,37.656359555555554,2
1165,55.754639999999995,37.65786222222223,2
1166,55.760068888888895,37.659128888888894,2
1167,55.7630968888889,37.65859955555557,2
1168,55.766084,37.657912,2
1169,55.76903022222223,37.65706622222223,2
1170,55.77193555555556,37.65606222222222,2
1171,55.77512,37.65093888888889,2
1172,55.77564533333334,37.64702222222222,2
1173,55.77637599999999,37.64315,2
1174,55.777311999999995,37.63932222222222,2
1175,55.77845333333334,37.63553888888889,2
1176,55.780461111111116,37.62696888888889,2
1177,55.78086444444445,37.62213688888889,2
1178,55.781009999999995,37.617304000000004,2
1179,55.78089777777778,37.61247022222222,2
1180,55.78052777777778,37.60763555555556,2
1181,55.77890777777778,37.599811111111116,2
1182,55.77807911111111,37.596791111111116,2
1183,55.777414,37.59374,2
1184,55.77691244444445,37.59065777777778,2
1185,55.77657444444445,37.58754444444445,2
1186,55.774038888888896,37.58289777777778,2
1187,55.77161555555557,37.58152977777778,2
1188,55.769130000000004,37.580296000000004,2
1189,55.766582222222226,37.57919644444445,2
1190,55.76397222222222,37.57823111111111,2
1191,55.75826324444445,37.57580174444445,2
1192,55.755331457777785,37.57405552444445,2
1193,55.75250464,37.572161339999994,2
1194,55.749782791111116,37.57011919111111,2
1195,55.74716591111111,37.56792907777778,2
1196,55.55478333333333,37.48903435555556,2
1197,55.55634640000001,37.48500296888889,2
1198,55.5576892,37.48090584,2
1199,55.558811733333336,37.47674296888889,2
1200,55.559714,37.47251435555556,2
1201,55.5615729888889,37.466555400000004,2
1202,55.56282898222223,37.46496410666668,2
1203,55.564163980000004,37.46344612,2
1204,55.56557798222222,37.46200144000001,2
1205,55.56707098888889,37.460630066666674,2
1206,55.5721435,37.45546808888889,2
1207,55.57541706666668,37.45144774222223,2
1208,55.5784637,37.44727096,2
1209,55.581283400000004,37.44293774222223,2
1210,55.58387616666667,37.43844808888889,2
1211,55.58818156666667,37.4291063888889,2
1212,55.590353640000004,37.42454522222223,2
1213,55.59275822,37.4201185,2
1214,55.595395306666674,37.41582622222222,2
1215,55.598264900000004,37.41166838888889,2
1216,55.60442127777778,37.410860455555564,2
1217,55.60762271111112,37.413893395555554,2
1218,55.6109713,37.41674382,2
1219,55.61446704444444,37.41941172888889,2
1220,55.61810994444444,37.42189712222223,2
1221,55.624143333333336,37.426903333333335,2
1222,55.626229333333335,37.42970533333333,2
1223,55.628158,37.43260599999999,2
1224,55.62992933333334,37.43560533333333,2
1225,55.63154333333333,37.43870333333333,2
1226,55.63447,37.44728666666667,2
1227,55.636212,37.45255866666667,2
1228,55.638226,37.457716,2
1229,55.640512,37.462758666666666,2
1230,55.643069999999994,37.467686666666665,2
1231,55.64910666666667,37.47390444444444,2
1232,55.65221733333334,37.475467111111115,2
1233,55.655232,37.477188,2
1234,55.658150666666664,37.47906711111111,2
1235,55.66097333333333,37.48110444444444,2
1236,55.6654288888889,37.48738111111112,2
1237,55.667359555555564,37.491343111111114,2
1238,55.669492,37.495186000000004,2
1239,55.67182622222223,37.49890977777778,2
1240,55.67436222222223,37.502514444444444,2
1241,55.68029,37.51020555555556,2
1242,55.68323733333334,37.514548888888896,2
1243,55.685942,37.51903,2
1244,55.688404,37.523648888888886,2
1245,55.690623333333335,37.52840555555555,2
1246,55.69497444444445,37.53801,2
1247,55.69757911111111,37.54256266666667,2
1248,55.700413999999995,37.546958,2
1249,55.70347911111111,37.551196000000004,2
1250,55.70677444444444,37.555276666666664,2
1251,55.71257111111111,37.559694444444446,2
1252,55.71480044444445,37.56030444444444,2
1253,55.716988,37.561029999999995,2
1254,55.719133777777785,37.56187111111111,2
1255,55.72123777777777,37.56282777777777,2
1256,55.72354,37.566425555555554,2
1257,55.723910666666676,37.5689208888889,2
1258,55.724412,37.571386,2
1259,55.725044000000004,37.57382088888889,2
1260,55.72580666666667,37.57622555555556,2
1261,55.72853222222223,37.5810188888889,2
1262,55.7302248888889,37.58351688888889,2
1263,55.731778,37.586094,2
1264,55.73319155555555,37.58875022222222,2
1265,55.73446555555556,37.59148555555555,2
1266,55.737007777777784,37.59608222222222,2
1267,55.73849911111112,37.597778222222225,2
1268,55.74007399999999,37.599388000000005,2
1269,55.741732444444445,37.600911555555555,2
1270,55.743474444444445,37.6023488888889,2
1271,55.74642333333334,37.60461888888889,2
1272,55.74749066666668,37.60559022222223,2
1273,55.748502,37.606614,2
1274,55.74945733333333,37.60769022222222,2
1275,55.75035666666666,37.60881888888889,2
1276,55.752136666666665,37.61124444444445,2
1277,55.75313200000001,37.61243111111111,2
1278,55.754186,37.61356,2
1279,55.75529866666667,37.61463111111111,2
1280,55.75647,37.61564444444444,2
1281,55.75826888888889,37.618322222222226,2
1282,55.75874355555557,37.620062222222224,2
1283,55.759124,37.62182,2
1284,55.75941022222223,37.62359555555555,2
1285,55.75960222222223,37.62538888888889,2
1286,55.76044222222223,37.62926666666667,2
1287,55.76128755555556,37.63128000000001,2
1288,55.762236,37.63324,2
1289,55.76328755555556,37.63514666666667,2
1290,55.76444222222223,37.637,2
1291,55.76647000000001,37.64037666666667,2
1292,55.767152,37.64198266666667,2
1293,55.767746,37.643618,2
1294,55.768252000000004,37.64528266666666,2
1295,55.76867,37.64697666666667,2
1296,55.76988333333333,37.65009,2
1297,55.77083333333334,37.651424000000006,2
1298,55.77185,37.652702000000005,2
1299,55.772933333333334,37.653924,2
1300,55.77408333333334,37.65509,2
1301,55.77634666666667,37.657943333333336,2
1302,55.77729466666667,37.65972933333334,2
1303,55.778144,37.661558,2
1304,55.778894666666666,37.66342933333333,2
1305,55.77954666666666,37.66534333333333,2
1306,55.781263333333335,37.66964333333333,2
1307,55.782541333333334,37.67190933333333,2
1308,55.783934,37.674098,2
1309,55.78544133333334,37.67620933333333,2
1310,55.787063333333336,37.678243333333334,2
1311,55.790825555555564,37.68585,2
1312,55.7925408888889,37.691566666666674,2
1313,55.793946000000005,37.69735,2
1314,55.79504088888889,37.703199999999995,2
1315,55.79582555555556,37.70911666666667,2
1316,55.796890000000005,37.72021666666667,2
1317,55.797744,37.72526666666667,2
1318,55.798862,37.73025,2
1319,55.800244000000006,37.73516666666667,2
1320,55.80189,37.74001666666667,2
1321,55.805397777777785,37.74278888888889,2
1322,55.807089777777776,37.740875555555554,2
1323,55.808876,37.739059999999995,2
1324,55.81075644444444,37.737342222222225,2
1325,55.81273111111111,37.73572222222222,2
1326,55.538300000000014,37.51838444444444,2
1327,55.53873333333334,37.520935111111115,2
1328,55.539300000000004,37.523452,2
1329,55.540000000000006,37.52593511111111,2
1330,55.54083333333334,37.52838444444444,2
1331,55.542687777777786,37.53275111111111,2
1332,55.54346711111112,37.53473511111112,2
1333,55.544138000000004,37.536752,2
1334,55.544700444444445,37.53880177777778,2
1335,55.54515444444444,37.540884444444444,2
1336,55.545675555555555,37.544991111111116,2
1337,55.54595422222223,37.546959111111114,2
1338,55.546336,37.548904,2
1339,55.54682088888889,37.55082577777778,2
1340,55.54740888888888,37.55272444444444,2
1341,55.55207444444444,37.557818888888896,2
1342,55.555852444444454,37.561223555555564,2
1343,55.559433999999996,37.564814,2
1344,55.56281911111111,37.56859022222223,2
1345,55.56600777777778,37.57255222222223,2
1346,55.571178888888895,37.577024444444454,2
1347,55.57335955555556,37.57723244444445,2
1348,55.575542,37.577324000000004,2
1349,55.577726222222225,37.57729911111112,2
1350,55.57991222222222,37.577157777777785,2
1351,55.58469000000001,37.57304333333334,2
1352,55.587464,37.56934933333334,2
1353,55.590422000000004,37.565818,2
1354,55.593564,37.56244933333333,2
1355,55.59689,37.559243333333335,2
1356,55.917858888888894,37.545678888888894,2
1357,55.914100888888896,37.54505955555557,2
1358,55.910326,37.544642,2
1359,55.90653422222222,37.54442622222223,2
1360,55.902725555555556,37.54441222222223,2
1361,55.89575111111112,37.54515555555556,2
1362,55.89259511111111,37.545542222222224,2
1363,55.88943199999999,37.54576,2
1364,55.886261777777776,37.545808888888885,2
1365,55.88308444444445,37.54568888888889,2
1366,55.87762888888889,37.545385555555555,2
1367,55.87537288888889,37.54549022222223,2
1368,55.873132,37.545714000000004,2
1369,55.870906222222224,37.54605688888889,2
1370,55.868695555555554,37.54651888888889,2
1371,55.86505888888889,37.54965,2
1372,55.86349422222223,37.552106666666674,2
1373,55.861806,37.55447,2
1374,55.85999422222223,37.556740000000005,2
1375,55.85805888888889,37.55891666666667,2
1376,55.85406108888889,37.562941744444444,2
1377,55.85223747555556,37.56497152444445,2
1378,55.85052916000001,37.56708934,2
1379,55.84893614222223,37.56929519111111,2
1380,55.847458422222225,37.57158907777778,2
1381,55.8442750888889,37.57430352222222,2
1382,55.84244947555556,37.57453830222222,2
1383,55.84061916,37.57467534,2
1384,55.838784142222224,37.57471463555555,2
1385,55.836944422222224,37.574656188888895,2
1386,55.83274777777778,37.57649333333333,2
1387,55.83051644444445,37.578596000000005,2
1388,55.828405999999994,37.580808,2
1389,55.82641644444445,37.58312933333333,2
1390,55.82454777777778,37.58556,2
1391,55.82154333333334,37.590761111111114,2
1392,55.820156000000004,37.59333777777778,2
1393,55.818638,37.59583,2
1394,55.81698933333333,37.59823777777778,2
1395,55.81521,37.60056111111112,2
1396,55.81001888888889,37.60463555555556,2
1397,55.806856888888895,37.60663022222223,2
1398,55.803813999999996,37.608784,2
1399,55.80089022222222,37.61109688888889,2
1400,55.79808555555556,37.61356888888889,2
1401,55.79307555555556,37.61632333333334,2
1402,55.7907608888889,37.616324,2
1403,55.788456000000004,37.616202,2
1404,55.78616088888889,37.61595733333333,2
1405,55.783875555555554,37.61559,2
1406,55.779357777777776,37.615632222222224,2
1407,55.77715911111112,37.61627822222223,2
1408,55.775003999999996,37.617037999999994,2
1409,55.772892444444444,37.61791155555555,2
1410,55.77082444444444,37.618898888888886,2
1411,55.76889333333334,37.623244444444445,2
1412,55.768816000000015,37.62647111111111,2
1413,55.768568,37.62967999999999,2
1414,55.76814933333334,37.632871111111115,2
1415,55.76756,37.63604444444445,2
1416,55.764681111111116,37.641987777777786,2
1417,55.76272311111112,37.64486711111111,2
1418,55.76092600000001,37.647838,2
1419,55.75928977777778,37.650900444444446,2
1420,55.75781444444445,37.65405444444445,2
1421,55.75534666666667,37.66162666666667,2
1422,55.75397466666667,37.66586266666667,2
1423,55.752384,37.670007999999996,2
1424,55.750574666666665,37.67406266666667,2
1425,55.74854666666667,37.67802666666667,2
1426,55.74442444444445,37.67917333333334,2
1427,55.74241911111112,37.676564,2
1428,55.740284,37.674071999999995,2
1429,55.738019111111115,37.67169733333333,2
1430,55.73562444444445,37.669439999999994,2
1431,55.730876666666674,37.669072222222226,2
1432,55.728576000000004,37.67071555555555,2
1433,55.726198000000004,37.67223,2
1434,55.723742666666666,37.67361555555556,2
1435,55.72121,37.67487222222223,2
1436,55.71653111111112,37.677267777777786,2
1437,55.71454311111111,37.67863511111111,2
1438,55.712636,37.680102,2
1439,55.71080977777778,37.68166844444445,2
1440,55.70906444444445,37.68333444444444,2
1441,55.70599777777779,37.692394444444446,2
1442,55.70422311111112,37.69956444444445,2
1443,55.702076,37.70661,2
1444,55.69955644444444,37.71353111111111,2
1445,55.69666444444445,37.720327777777776,2
1446,55.69240555555556,37.73127777777778,2
1447,55.69164222222223,37.735577777777785,2
1448,55.691109999999995,37.73989999999999,2
1449,55.690808888888895,37.74424444444445,2
1450,55.69073888888889,37.74861111111111,2
1451,55.6885788888889,37.75480222222223,2
1452,55.68617955555556,37.75647022222223,2
1453,55.683702000000004,37.758004,2
1454,55.681146222222225,37.75940355555556,2
1455,55.678512222222224,37.760668888888894,2
1456,55.673367777777784,37.7595588888889,2
1457,55.67083511111112,37.75746088888889,2
1458,55.668201999999994,37.755506,2
1459,55.66546844444444,37.75369422222222,2
1460,55.66263444444445,37.75202555555556,2
1461,55.6579188888889,37.74948222222223,2
1462,55.65620355555556,37.74837822222223,2
1463,55.654554,37.747188,2
1464,55.65297022222222,37.74591155555556,2
1465,55.65145222222222,37.744548888888886,2
1466,55.647222222222226,37.74281444444445,2
1467,55.644448888888896,37.74267644444445,2
1468,55.64168,37.742686,2
1469,55.638915555555556,37.742843111111114,2
1470,55.63615555555556,37.74314777777778,2
1471,55.63135222222223,37.74389,2
1472,55.629303555555566,37.744070666666666,2
1473,55.62725400000001,37.744142000000004,2
1474,55.62520355555556,37.744104,2
1475,55.623152222222224,37.74395666666667,2
1476,55.619614444444444,37.74377333333334,2
1477,55.61814311111111,37.743924,2
1478,55.616685999999994,37.744152,2
1479,55.61524311111111,37.74445733333333,2
1480,55.61381444444444,37.74484,2
1481,55.61813106666668,37.48256407777779,2
1482,55.61965564000001,37.48375232444445,2
1483,55.621236720000006,37.48485474,2
1484,55.622874306666674,37.485871324444446,2
1485,55.62456840000001,37.48680207777778,2
1486,55.63054484444445,37.490596244444454,2
1487,55.634586617777785,37.49374632444445,2
1488,55.63844432,37.49709724,2
1489,55.64211795111112,37.50064899111112,2
1490,55.64560751111111,37.504401577777784,2
1491,55.6523157,37.51080964444445,2
1492,55.65582325333334,37.51306883111112,2
1493,55.65943566,37.51513256,2
1494,55.66315292,37.51700083111111,2
1495,55.66697503333334,37.51867364444445,2
1496,55.731061888888895,37.73219835555555,2
1497,55.7298654888889,37.73611650222223,2
1498,55.728881799999996,37.74008144,2
1499,55.72811082222223,37.744093168888895,2
1500,55.72755255555556,37.74815168888889,2
1501,55.72642122222223,37.75728442222223,2
1502,55.72537748888889,37.76223554222223,2
1503,55.7240758,37.767110360000004,2
1504,55.72251615555555,37.77190887555555,2
1505,55.72069855555556,37.77663108888889,2
1506,55.71559514444445,37.78710225555556,2
1507,55.71289369777779,37.793045475555566,2
1508,55.71051866,37.79910666000001,2
1509,55.70847003111111,37.8052858088889,2
1510,55.706747811111114,37.81158292222223,2
1511,55.705763833333336,37.82354086666667,2
