node_id,x,y,added
745,564443.66064,1483776.309988889,2
746,564473.0508000001,1483903.3543888892,2
747,564486.5616,1483979.7767555558,2
748,564497.7372,1484057.1481,2
749,564506.5776,1484135.4684222222,2
750,564513.0828,1484214.7377222222,2
751,564525.4260000001,1484342.1676444444,2
752,564534.9336000001,1484388.2879644446,2
753,564545.7756,1484433.31696,2
754,564557.9519999999,1484477.2546311112,2
755,564571.4628000001,1484520.100977778,2
756,564586.5915600001,1484643.7349888892,2
757,564584.459856,1484725.0683155558,2
758,564579.9128879999,1484805.85598,2
759,564572.9506560001,1484886.0979822222,2
760,564563.57316,1484965.7943222222,2
761,564527.04396,1485092.9573444447,2
762,564503.8954560001,1485142.938817778,2
763,564482.3348879999,1485194.8894200001,2
764,564462.3622559999,1485248.8091511114,2
765,564443.97756,1485304.6980111112,2
766,564448.3810800001,1485404.1627444446,2
767,564468.2069280001,1485447.4539244445,2
768,564486.658344,1485492.42954,2
769,564503.735328,1485539.0895911113,2
770,564519.4378800001,1485587.434077778,2
771,564542.78988,1485683.518077778,2
772,564553.108128,1485728.410657778,2
773,564564.720744,1485772.14074,2
774,564577.627728,1485814.7083244447,2
775,564591.8290799999,1485856.113411111,2
776,564640.88496,1485936.3910000003,2
777,564673.0306560001,1485979.2729333336,2
778,564703.761888,1486025.0018,2
779,564733.078656,1486073.5776,2
780,564760.98096,1486125.0003333332,2
781,564780.1462800001,1486293.8887222225,2
782,564776.2531680001,1486408.3888222221,2
783,564775.789464,1486522.7703,2
784,564778.7551680001,1486637.0331555556,2
785,564785.1502800001,1486751.177388889,2
786,564805.6666800001,1486950.0475444447,2
787,564813.783168,1487035.2954044447,2
788,564819.3242639999,1487120.94658,2
789,564822.289968,1487207.0010711113,2
790,564822.6802800001,1487293.458877778,2
791,564800.6793600001,1487420.4439666667,2
792,564782.1845760002,1487462.1337466668,2
793,564765.0108480001,1487505.38934,2
794,564749.1581760001,1487550.2107466666,2
795,564734.6265600001,1487596.5979666666,2
796,564698.79792,1487709.6746,2
797,564674.418432,1487772.2359600002,2
798,564648.277536,1487832.2350800002,2
799,564620.375232,1487889.67196,2
800,564590.71152,1487944.5466,2
801,564559.4303484,1488059.0137823336,2
802,564561.4052270402,1488120.7208844,2
803,564565.2110359201,1488181.9803062,2
804,564570.8477750401,1488242.7920477334,2
805,564578.3154444001,1488303.1561089999,2
806,564613.6603644,1488383.967497889,2
807,564638.90884704,1488407.1431366222,2
808,564663.3594919201,1488432.5994062,2
809,564687.0122990401,1488460.336306622,2
810,564709.8672684,1488490.353837889,2
811,564684.48648,1488557.5862444446,2
812,564638.4096480001,1488596.6959911112,2
813,564593.693904,1488639.98124,2
814,564550.3392480001,1488687.441991111,2
815,564508.34568,1488739.0782444444,2
816,564440.0911200001,1488854.4087000003,2
817,564410.9077920001,1488910.93812,2
818,564380.1632160001,1488964.47826,2
819,564347.8573920002,1489015.02912,2
820,564313.9903200001,1489062.5907,2
821,564256.8112799999,1489166.296177778,2
822,564236.9554079999,1489227.0426177783,2
823,564218.994384,1489289.4023200003,2
824,564202.9282079999,1489353.3752844445,2
825,564188.7568799999,1489418.9615111111,2
826,564167.03952,1489536.8423444445,2
827,564156.170832,1489586.290017778,2
828,564143.874336,1489634.5040199999,2
829,564130.1500319999,1489681.484351111,2
830,564114.99792,1489727.231011111,2
831,564087.576,1489848.4036111112,2
832,564079.0692,1489925.5377111111,2
833,564072.8976,1490003.1463,2
834,564069.0612000001,1490081.2293777778,2
835,564067.5600000002,1490159.7869444445,2
836,564110.9947200001,1490283.9547555558,2
837,564151.9674720002,1490332.7440755556,2
838,564191.3122560001,1490385.18696,2
839,564229.0290720001,1490441.2834088888,2
840,564265.11792,1490501.0334222221,2
841,564331.2708000002,1490644.3883777778,2
842,564365.0978400002,1490720.828537778,2
843,564401.05992,1490793.7574800001,2
844,564439.1570400001,1490863.1752044444,2
845,564479.3892,1490929.0817111111,2
846,564525.3426,1491083.4388777781,2
847,564526.1932800001,1491175.092337778,2
848,564524.3084399999,1491266.4373800003,2
849,564519.6880800001,1491357.4740044444,2
850,564512.3322,1491448.2022111113,2
851,564456.47088,1491592.0613111113,2
852,564412.5958080001,1491649.3914311114,2
853,564370.615584,1491710.6123600001,2
854,564330.5302080001,1491775.724097778,2
855,564292.3396800001,1491844.7266444445,2
856,560780.23224,1490752.8684,2
857,560797.6261440001,1490702.9403066668,2
858,560816.4345120001,1490654.8627199999,2
859,560836.6573440002,1490608.63564,2
860,560858.2946400001,1490564.2590666667,2
861,560934.82248,1490487.7773888889,2
862,560986.924128,1490449.076888889,2
863,561037.651344,1490405.6315,2
864,561087.0041280001,1490357.441222222,2
865,561134.98248,1490304.5060555555,2
866,561185.6896800001,1490199.6736666667,2
867,561191.1540480001,1490153.2330666669,2
868,561197.9795039999,1490107.5041999999,2
869,561206.166048,1490062.4870666668,2
870,561215.7136799999,1490018.1816666669,2
871,561278.54724,1489890.0103555557,2
872,561327.616464,1489801.1860355558,2
873,561373.8300719999,1489708.11504,2
874,561417.188064,1489610.797368889,2
875,561457.69044,1489509.2330222225,2
876,561492.1346400001,1489190.9399444447,2
877,561495.217104,1488979.6441111113,2
878,561504.5845919999,1488769.5345,2
879,561520.2371039999,1488560.6111111112,2
880,561542.17464,1488352.8739444446,2
881,561597.46884,1488080.754566667,2
882,561622.4187840001,1488013.1221066667,2
883,561645.247032,1487943.42562,2
884,561665.9535840001,1487871.6651066667,2
885,561684.5384400001,1487797.8405666668,2
886,561770.4404400002,1487659.7643,2
887,561841.2270240003,1487604.4804133335,2
888,561913.361352,1487556.10034,2
889,561986.8434240001,1487514.62408,2
890,562061.6732400001,1487480.0516333333,2
891,562200.01716,1487462.1396777777,2
892,562262.0367360001,1487466.0364177779,2
893,562323.9095279999,1487464.0732200001,2
894,562385.635536,1487456.2500844444,2
895,562447.21476,1487442.5670111112,2
896,562629.94416,1487424.1509111112,2
897,562750.360416,1487436.5706577778,2
898,562869.895968,1487460.28324,2
899,562988.5508160001,1487495.2886577777,2
900,563106.32496,1487541.5869111111,2
901,563338.8703476,1487663.4424785557,2
902,563455.6083633599,1487716.483159689,2
903,563573.43244728,1487758.3000434,2
904,563692.34259936,1487788.8931296887,2
905,563812.3388196001,1487808.2624185556,2
906,563976.4533396,1487820.0653296667,2
907,564019.07711136,1487827.7063208001,2
908,564061.29242328,1487839.3308834,2
909,564103.09927536,1487854.9390174667,2
910,564144.4976675999,1487874.530723,2
911,564243.4339200001,1487933.5740444446,2
912,564302.020752,1487963.3956711113,2
913,564361.248096,1487987.5708800002,2
914,564421.115952,1488006.0996711112,2
915,564481.6243200001,1488018.9820444444,2
916,564583.0220400001,1488036.5974444447,2
917,564622.683744,1488050.6541777782,2
918,564661.758312,1488068.3882,2
919,564700.245744,1488089.799511111,2
920,564738.14604,1488114.8881111112,2
921,564866.5623576,1488171.7653907777,2
922,564957.8575353601,1488191.1926859112,2
923,565049.34473328,1488201.9358854,2
924,565141.02395136,1488203.9949892443,2
925,565232.8951896,1488197.3699974443,2
926,565385.9842296,1488235.3291085556,2
927,565445.0136153601,1488293.910633689,2
928,565502.0466052799,1488357.8054854,2
929,565557.08319936,1488427.0136636891,2
930,565610.1233975999,1488501.5351685558,2
931,565716.06108,1488633.771366667,2
932,565772.115888,1488680.6923866668,2
933,565829.331624,1488722.1330600001,2
934,565887.708288,1488758.0933866668,2
935,565947.24588,1488788.573366667,2
936,566051.26236,1488810.5481333334,2
937,566094.366816,1488811.5801466668,2
938,566137.2577679999,1488816.66904,2
939,566179.935216,1488825.814813333,2
940,566222.3991599999,1488839.0174666666,2
941,566337.44112,1488897.5278777778,2
942,566410.9398719999,1488931.708871111,2
943,566485.1458559999,1488958.81998,2
944,566560.059072,1488978.8612044444,2
945,566635.67952,1488991.8325444446,2
946,566788.8019200001,1488975.9075111113,2
947,566865.703392,1488961.3881511113,2
948,566942.7116159999,1488954.17592,2
949,567019.826592,1488954.2708177776,2
950,567097.04832,1488961.6728444446,2
951,567216.8274000001,1489018.1370222222,2
952,567260.2120800001,1489055.645368889,2
953,567304.53084,1489088.9070400002,2
954,567349.78368,1489117.9220355556,2
955,567395.9706000001,1489142.6903555556,2
956,567446.21076,1489228.5728444445,2
957,567447.3816960001,1489293.767617778,2
958,567446.604408,1489358.79632,2
959,567443.8788960001,1489423.6589511111,2
960,567439.20516,1489488.3555111112,2
961,559794.7237968001,1484226.727166778,2
962,559824.07485888,1484302.7454468447,2
963,559851.0356102401,1484381.2068701999,2
964,559875.60605088,1484462.1114368443,2
965,559897.7861808001,1484545.4591467779,2
966,560007.5252352001,1484693.5595843333,2
967,560098.6825027202,1484747.0536396,2
968,560191.0478025601,1484791.7321658,2
969,560284.6211347199,1484827.5951629335,2
970,560379.4024992001,1484854.6426310001,2
971,560527.5225672,1484885.8340477778,2
972,560578.90704192,1484903.5597664444,2
973,560629.54532016,1484926.051726,2
974,560679.43740192,1484953.3099264444,2
975,560728.5832872001,1484985.334367778,2
976,560812.1807784,1485067.1454454446,2
977,560848.4595782402,1485108.5720620446,2
978,560885.81937552,1485146.4048997997,2
979,560924.26017024,1485180.643958711,2
980,560963.7819624001,1485211.2892387777,2
981,561056.7497772,1485234.2215833333,2
982,561108.87034032,1485235.0098280003,2
983,561160.74644136,1485240.7054740002,2
984,561212.3780803201,1485251.3085213334,2
985,561263.7652572,1485266.8189700001,2
986,561377.0668260001,1485347.1102004445,2
987,561440.5560768,1485400.7741820444,2
988,561505.3757244,1485448.2287648,2
989,561571.5257688,1485489.473948711,2
990,561639.00621,1485524.509733778,2
991,561789.5295324001,1485583.3327144445,2
992,561869.7869870401,1485620.732521778,2
993,561948.5894119199,1485665.535542,2
994,562025.93680704,1485717.741775111,2
995,562101.8291724,1485777.351221111,2
996,562256.4491028001,1485949.537307778,2
997,562339.1713276801,1486046.5056364448,2
998,562424.43318264,1486135.268866,2
999,562512.23466768,1486215.8269964445,2
1000,562602.5757828,1486288.180027778,2
1001,562736.7687180002,1486379.161492889,2
1002,562777.0013784,1486409.656419289,2
1003,562816.1545092,1486443.8127392,2
1004,562854.2281104,1486481.6304526224,2
1005,562891.222182,1486523.1095595555,2
1006,562968.2854500001,1486621.2187374446,2
1007,563010.7078608001,1486669.9836805782,2
1008,563054.4039564,1486714.5448894002,2
1009,563099.3737367999,1486754.9023639113,2
1010,563145.617202,1486791.0561041113,2
1011,563150.1971964001,1486913.3152836668,2
1012,563104.8982862401,1486998.9932085334,2
1013,563057.2376215201,1487080.0398846,2
1014,563007.2152022402,1487156.4553118667,2
1015,562954.8310284,1487228.2394903335,2
1016,562950.1436148001,1487358.790066667,2
1017,563001.72094368,1487417.0810266668,2
1018,563054.81708664,1487470.2652999999,2
1019,563109.43204368,1487518.3428866665,2
1020,563165.5658148001,1487561.3137866666,2
1021,563280.8144400001,1487643.9282333334,2
1022,563336.6891040001,1487693.7317733336,2
1023,563390.842392,1487748.58862,2
1024,563443.2743040001,1487808.4987733334,2
1025,563493.98484,1487873.4622333334,2
1026,561999.84048,1490874.8120444447,2
1027,562005.8052480001,1490828.300271111,2
1028,562013.1311039999,1490782.5476799998,2
1029,562021.818048,1490737.5542711113,2
1030,562031.86608,1490693.3200444444,2
1031,562044.2092800001,1490542.3139555557,2
1032,562041.967488,1490435.4471955558,2
1033,562036.5498239999,1490329.2447199998,2
1034,562027.9562879999,1490223.706528889,2
1035,562016.1868799999,1490118.8326222224,2
1036,561995.7974148,1489977.6478602223,2
1037,561991.48106448,1489940.4238510223,2
1038,561988.29254904,1489902.9509724001,2
1039,561986.2318684801,1489865.2292243554,2
1040,561985.2990228,1489827.258606889,2
1041,562059.6417828001,1489762.9357068893,2
1042,562132.5021244801,1489730.106651022,2
1043,562204.07503704,1489690.5519524,2
1044,562274.3605204801,1489644.2716110223,2
1045,562343.3585748001,1489591.265626889,2
1046,562479.5906400001,1489446.9267000002,2
1047,562550.127024,1489369.294386667,2
1048,562622.678352,1489298.63706,2
1049,562697.244624,1489234.95472,2
1050,562773.8258400001,1489178.2473666668,2
1051,562922.0610000001,1489072.5846222225,2
1052,562989.56496,1489010.5570622224,2
1053,563054.93388,1488942.4323200001,2
1054,563118.16776,1488868.2103955555,2
1055,563179.2666,1488787.891288889,2
1056,563306.0512800001,1488668.6463000001,2
1057,563374.3658880001,1488642.365546667,2
1058,563443.174224,1488622.63274,2
1059,563512.476288,1488609.4478799999,2
1060,563582.27208,1488602.8109666666,2
1061,563691.77628,1488572.176777778,2
1062,563729.8166880001,1488538.1915111113,2
1063,563766.6828239999,1488500.7662000002,2
1064,563802.3746880002,1488459.9008444448,2
1065,563836.89228,1488415.5954444446,2
1066,563914.5043200002,1488340.1517111114,2
1067,563959.2801120002,1488316.7712711114,2
1068,564004.5629760001,1488297.7086800002,2
1069,564050.3529120001,1488282.963937778,2
1070,564096.6499200001,1488272.5370444446,2
1071,564213.2431200001,1488300.1760222225,2
1072,564283.5393120002,1488327.1863022223,2
1073,564354.342576,1488347.45884,2
1074,564425.6529120001,1488360.9936355557,2
1075,564497.4703200001,1488367.7906888889,2
1076,564613.36296,1488337.6013333334,2
1077,564657.518256,1488311.6230666665,2
1078,564702.2606880001,1488289.9152,2
1079,564747.590256,1488272.4777333334,2
1080,564793.50696,1488259.3106666668,2
1081,564860.2936800001,1488231.2268555555,2
1082,564879.8693280001,1488210.2841022222,2
1083,564898.737744,1488187.5857399998,2
1084,564916.898928,1488163.1317688886,2
1085,564934.35288,1488136.9221888888,2
1086,564993.35004,1488030.5773666666,2
1087,565037.6154240001,1487956.6816533336,2
1088,565083.8957519999,1487887.2698600001,2
1089,565132.1910239999,1487822.3419866667,2
1090,565182.50124,1487761.8980333335,2
1091,565271.87268,1487677.1424555557,2
1092,565307.811408,1487645.0966622224,2
1093,565342.642584,1487609.80062,2
1094,565376.366208,1487571.254328889,2
1095,565408.98228,1487529.457788889,2
1096,565490.8310400001,1487442.596666667,2
1097,565542.051984,1487405.7644666668,2
1098,565594.153632,1487373.9144000001,2
1099,565647.1359839999,1487347.0464666667,2
1100,565700.99904,1487325.1606666667,2
1101,565873.0866,1487261.3715666668,2
1102,565988.2286400001,1487203.8813066669,2
1103,566101.1689199999,1487135.78622,2
1104,566211.90744,1487057.0863066667,2
1105,566320.4442,1486967.7815666664,2
1106,566510.77968,1486833.4715555555,2
1107,566595.207168,1486807.1374222224,2
1108,566680.061664,1486788.8696,2
1109,566765.3431680001,1486778.668088889,2
1110,566851.05168,1486776.5328888888,2
1111,567002.6895600001,1486849.6041777777,2
1112,567069.713136,1486910.1726844443,2
1113,567138.257928,1486964.16952,2
1114,567208.3239359999,1487011.5946844441,2
1115,567279.91116,1487052.448177778,2
1116,567414.6021600001,1487065.793177778,2
1117,567476.371536,1487050.740017778,2
1118,567538.327728,1487041.57052,2
1119,567600.470736,1487038.2846844445,2
1120,567662.80056,1487040.8825111112,2
1121,567816.1564800001,1487006.1558555558,2
1122,567905.0875680001,1486954.7865022223,2
1123,567992.110464,1486895.25594,2
1124,568077.225168,1486827.564168889,2
1125,568160.43168,1486751.7111888889,2
1126,568245.96672,1486595.1595111112,2
1127,568252.3117920001,1486523.523551111,2
1128,568260.765216,1486452.7891199999,2
1129,568271.326992,1486382.9562177777,2
1130,568283.99712,1486314.0248444444,2
1131,568307.26572,1486197.3005777781,2
1132,568314.261312,1486148.1553911113,2
1133,568319.7623759999,1486098.55944,2
1134,568323.7689119999,1486048.5127244445,2
1135,568326.2809199999,1485998.0152444446,2
1136,563996.4893556,1487769.6179675555,2
1137,564059.5214409601,1487720.5674414225,2
1138,564123.74834808,1487677.6636816,2
1139,564189.1700769601,1487640.906688089,2
1140,564255.7866276001,1487610.296460889,2
1141,564369.6348000002,1487569.5817555557,2
1142,564414.8709600001,1487549.1550088888,2
1143,564459.3064800001,1487524.55276,2
1144,564502.94136,1487495.7750088887,2
1145,564545.7756,1487462.8217555557,2
1146,564625.63944,1487414.0087111113,2
1147,564663.549744,1487405.930537778,2
1148,564701.540112,1487401.45848,2
1149,564739.6105439999,1487400.5925377777,2
1150,564777.76104,1487403.3327111113,2
1151,564849.11808,1487429.7558111115,2
1152,564882.6048480001,1487446.606097778,2
1153,564916.451904,1487460.22986,2
1154,564950.6592480001,1487470.6270977778,2
1155,564985.2268800001,1487477.7978111112,2
1156,565058.0184000001,1487518.0404,2
1157,565094.5476000002,1487557.6127733334,2
1158,565129.7424,1487600.45912,2
1159,565163.6028,1487646.57944,2
1160,565196.1288000001,1487695.9737333334,2
1161,565241.76528,1487820.8829333333,2
1162,565258.238448,1487891.27336,2
1163,565276.739904,1487959.8132800001,2
1164,565297.269648,1488026.5026933332,2
1165,565319.8276800001,1488091.3416,2
1166,565338.8428800001,1488236.2386444446,2
1167,565330.8965280002,1488317.0559644448,2
1168,565320.574944,1488396.78196,2
1169,565307.8781280001,1488475.4166311112,2
1170,565292.8060799999,1488552.959977778,2
1171,565215.8946,1488637.9528,2
1172,565157.0976,1488651.9739466668,2
1173,565098.9678,1488671.4754399997,2
1174,565041.5051999999,1488696.45728,2
1175,564984.7098,1488726.9194666669,2
1176,564856.05696,1488780.5070555557,2
1177,564783.518976,1488791.2720222224,2
1178,564710.9676480001,1488795.1568999998,2
1179,564638.402976,1488792.161688889,2
1180,564565.8249600001,1488782.286388889,2
1181,564448.3644000001,1488739.048588889,2
1182,564403.0281600001,1488716.9314755555,2
1183,564357.22488,1488699.17966,2
1184,564310.95456,1488685.7931422223,2
1185,564264.2172000001,1488676.7719222223,2
1186,564194.4614400001,1488609.0979444447,2
1187,564173.9250240001,1488544.419177778,2
1188,564155.4035520001,1488478.0797000001,2
1189,564138.8970240001,1488410.0795111111,2
1190,564124.40544,1488340.4186111111,2
1191,564087.9357876,1488188.0459942224,2
1192,564061.7215329601,1488109.796608089,2
1193,564033.2860360799,1488034.3488416,2
1194,564002.62929696,1487961.7026947557,2
1195,563969.7513156,1487891.8581675556,2
1196,562785.3837456001,1482757.1671666666,2
1197,562724.86456896,1482798.8854160002,2
1198,562663.35847008,1482834.724748,2
1199,562600.8654489601,1482864.6851626667,2
1200,562537.3855056,1482888.76666,2
1201,562447.9296648001,1482938.3830734447,2
1202,562424.0411692802,1482971.9055355112,2
1203,562401.25315344,1483007.5366262002,2
1204,562379.5656172801,1483045.2763455112,2
1205,562358.9785608001,1483085.1246934445,2
1206,562281.4869504,1483220.5100150001,2
1207,562221.1335062401,1483307.8815093336,2
1208,562158.43165152,1483389.196153,2
1209,562093.3813862401,1483464.4539460002,2
1210,562025.9827104,1483533.6548883335,2
1211,561885.7451100001,1483648.5660143334,2
1212,561817.2728760001,1483706.5386516,2
1213,561750.818922,1483770.7168918,2
1214,561686.3832479999,1483841.1007349335,2
1215,561623.9658540001,1483917.6901810002,2
1216,561611.8371588001,1484082.003903889,2
1217,561657.36765408,1484167.4501595558,2
1218,561700.15822584,1484256.823997,2
1219,561740.20887408,1484350.125416222,2
1220,561777.5195988001,1484447.354417222,2
1221,561852.67284,1484608.3855666667,2
1222,561894.736464,1484664.0609066668,2
1223,561938.2812719999,1484715.53702,2
1224,561983.307264,1484762.8139066668,2
1225,562029.81444,1484805.8915666668,2
1226,562158.6674400001,1484884.0043,2
1227,562237.8107040001,1484930.49828,2
1228,562315.2325919999,1484984.25194,2
1229,562390.9331039999,1485045.26528,2
1230,562464.91224,1485113.5383,2
1231,562558.25352,1485274.6569333335,2
1232,562581.712272,1485357.6806266669,2
1233,562607.546256,1485438.14208,2
1234,562635.755472,1485516.0412933333,2
1235,562666.3399199999,1485591.3782666666,2
1236,562760.5652400001,1485710.2970444446,2
1237,562820.042784,1485761.826537778,2
1238,562877.7322320001,1485818.7414799999,2
1239,562933.633584,1485881.0418711114,2
1240,562987.74684,1485948.7277111113,2
1241,563103.2058,1486106.9401,2
1242,563168.4079200001,1486185.6044266669,2
1243,563235.67836,1486257.79198,2
1244,563305.01712,1486323.50276,2
1245,563376.4241999999,1486382.7367666666,2
1246,563520.60612,1486498.8679222222,2
1247,563588.950752,1486568.3864755556,2
1248,563654.9334959999,1486644.0496599998,2
1249,563718.5543520001,1486725.8574755555,2
1250,563779.81332,1486813.809922222,2
1251,563846.133,1486968.5229555555,2
1252,563855.2903199999,1487028.0238622224,2
1253,563866.18236,1487086.40972,2
1254,563878.80912,1487143.6805288892,2
1255,563893.1705999998,1487199.8362888887,2
1256,563947.18044,1487261.2826,2
1257,563984.6403840001,1487271.1756933336,2
1258,564021.646632,1487284.5562800001,2
1259,564058.199184,1487301.42436,2
1260,564094.29804,1487321.7799333334,2
1261,564166.2555600002,1487394.5250111113,2
1262,564203.755536,1487439.7022844446,2
1263,564242.443128,1487481.15482,2
1264,564282.318336,1487518.8826177777,2
1265,564323.3811599999,1487552.885677778,2
1266,564392.38632,1487620.737588889,2
1267,564417.846672,1487660.5412755557,2
1268,564442.0126560001,1487702.5750599997,2
1269,564464.884272,1487746.8389422223,2
1270,564486.4615200001,1487793.3329222223,2
1271,564520.53876,1487872.0387666668,2
1272,564535.1204160001,1487900.5258933336,2
1273,564550.489368,1487927.51838,2
1274,564566.6456159999,1487953.0162266667,2
1275,564583.58916,1487977.0194333333,2
1276,564620.0016000001,1488024.5276333333,2
1277,564637.8158399999,1488051.0930800003,2
1278,564654.76272,1488079.22434,2
1279,564670.8422399999,1488108.9214133334,2
1280,564686.0543999999,1488140.1843,2
1281,564726.2532,1488188.1966444445,2
1282,564752.37408,1488200.8654977782,2
1283,564778.76184,1488211.01956,2
1284,564805.41648,1488218.6588311114,2
1285,564832.3380000001,1488223.7833111112,2
1286,564890.5512000001,1488246.2029111113,2
1287,564920.7753600002,1488268.7648577779,2
1288,564950.19888,1488294.07884,2
1289,564978.8217600001,1488322.1448577777,2
1290,565006.644,1488352.9629111113,2
1291,565057.33452,1488407.0843000002,2
1292,565081.4437920001,1488425.28688,2
1293,565105.9934159999,1488441.1407400002,2
1294,565130.9833919998,1488454.6458800002,2
1295,565156.41372,1488465.8023,2
1296,565203.15108,1488498.1861666667,2
1297,565223.1770880001,1488523.541666667,2
1298,565242.362424,1488550.6765,2
1299,565260.707088,1488579.5906666666,2
1300,565278.21108,1488610.2841666667,2
1301,565321.04532,1488670.6925333333,2
1302,565347.856752,1488695.9946533334,2
1303,565375.308696,1488718.66336,2
1304,565403.401152,1488738.6986533334,2
1305,565432.13412,1488756.1005333331,2
1306,565496.68572,1488801.9183666667,2
1307,565530.702912,1488836.0281866668,2
1308,565563.5591760001,1488873.19846,2
1309,565595.254512,1488913.4291866669,2
1310,565625.78892,1488956.7203666668,2
1311,565739.9802,1489057.134077778,2
1312,565825.7988000001,1489102.9163244448,2
1313,565912.6182,1489140.41874,2
1314,566000.4384,1489169.6413244444,2
1315,566089.2594,1489190.5840777778,2
1316,566255.8926000001,1489218.9941,2
1317,566331.7032000001,1489241.78736,2
1318,566406.5129999999,1489271.62678,2
1319,566480.322,1489308.5123600003,2
1320,566553.1302,1489352.4441,2
1321,566594.7468,1489446.0666888892,2
1322,566566.02384,1489491.2261688889,2
1323,566538.7687199999,1489538.90044,2
1324,566512.98144,1489589.0895022221,2
1325,566488.662,1489641.7933555555,2
1326,563225.98728,1482317.2270000004,2
1327,563264.277888,1482328.792666667,2
1328,563302.061424,1482343.9170000001,2
1329,563339.337888,1482362.6,2
1330,563376.10728,1482384.8416666668,2
1331,563441.65968,1482434.336788889,2
1332,563471.4434880001,1482455.1371955557,2
1333,563501.721024,1482473.04322,2
1334,563532.492288,1482488.0548622222,2
1335,563563.75728,1482500.1721222221,2
1336,563625.40656,1482514.0805777777,2
1337,563654.950176,1482521.5181911113,2
1338,563684.146848,1482531.7078399998,2
1339,563712.996576,1482544.6495244445,2
1340,563741.49936,1482560.3432444443,2
1341,563817.9771600001,1482684.866922222,2
1342,563869.0880160001,1482785.7017422225,2
1343,563922.987768,1482881.2934599998,2
1344,563979.6764160001,1482971.6420755556,2
1345,564039.1539600001,1483056.747588889,2
1346,564106.2909600001,1483194.7645444446,2
1347,564109.413456,1483252.966537778,2
1348,564110.787888,1483311.2159799999,2
1349,564110.4142560001,1483369.5128711113,2
1350,564108.2925600001,1483427.857211111,2
1351,564046.5265200001,1483555.3761000002,2
1352,563991.0721920001,1483629.41416,2
1353,563938.059816,1483708.36318,2
1354,563887.489392,1483792.22316,2
1355,563839.36092,1483880.9941,2
1356,563635.7314800001,1492447.6537444445,2
1357,563626.4340480001,1492347.3527244446,2
1358,563620.165704,1492246.60094,2
1359,563616.9264480001,1492145.398391111,2
1360,563616.71628,1492043.745077778,2
1361,563627.8752,1491857.5971555556,2
1362,563633.67984,1491773.3635155556,2
1363,563636.94912,1491688.9400799999,2
1364,563637.6830399999,1491604.3268488888,2
1365,563635.8816,1491519.5238222224,2
1366,563631.32796,1491373.9150444446,2
1367,563632.8992160001,1491313.7024044446,2
1368,563636.258568,1491253.89308,2
1369,563641.4060160001,1491194.487071111,2
1370,563648.34156,1491135.4843777777,2
1371,563695.3458,1491038.4217444444,2
1372,563732.2252800001,1490996.6607911114,2
1373,563767.7036400001,1490951.60214,2
1374,563801.7808800001,1490903.2457911111,2
1375,563834.457,1490851.5917444446,2
1376,563894.8814676,1490744.8904624444,2
1377,563925.3525249601,1490696.218222578,2
1378,563957.14517208,1490650.6232804002,2
1379,563990.25940896,1490608.1056359112,2
1380,564024.6952356,1490568.6652891112,2
1381,564065.4444756,1490483.7021224448,2
1382,564068.96899296,1490434.976502578,2
1383,564071.02620408,1490386.1253804,2
1384,564071.6161089599,1490337.148755911,2
1385,564070.7387076,1490288.046629111,2
1386,564098.31792,1490176.038188889,2
1387,564129.883152,1490116.4839022222,2
1388,564163.089696,1490060.1561399999,2
1389,564197.9375519999,1490007.0549022222,2
1390,564234.42672,1489957.180188889,2
1391,564312.5058,1489876.9915666669,2
1392,564351.1867200001,1489839.9636400002,2
1393,564388.59996,1489799.44822,2
1394,564424.7455200001,1489755.4453066667,2
1395,564459.6234000002,1489707.9549,2
1396,564520.78896,1489569.4041444445,2
1397,564550.7328960001,1489485.0103644447,2
1398,564583.065408,1489403.7956599998,2
1399,564617.786496,1489325.760031111,2
1400,564654.89616,1489250.903477778,2
1401,564696.2458800001,1489117.1865777778,2
1402,564696.255888,1489055.4081244448,2
1403,564694.424424,1488993.89064,2
1404,564690.7514879999,1488932.6341244443,2
1405,564685.23708,1488871.6385777777,2
1406,564685.87092,1488751.0590888888,2
1407,564695.5686720001,1488692.3766755557,2
1408,564706.9744559999,1488634.8567599999,2
1409,564720.088272,1488578.4993422222,2
1410,564734.9101199999,1488523.304422222,2
1411,564800.1456,1488471.763066667,2
1412,564848.5843199999,1488469.6990400003,2
1413,564896.7561599999,1488463.0799200002,2
1414,564944.6611200001,1488451.9057066669,2
1415,564992.2992000001,1488436.1764,2
1416,565081.5205200001,1488359.3388555557,2
1417,565124.745072,1488307.0798355557,2
1418,565169.344056,1488259.1149400002,2
1419,565215.317472,1488215.444168889,2
1420,565262.66532,1488176.0675222224,2
1421,565376.33952,1488110.2025333333,2
1422,565439.930352,1488073.5838533335,2
1423,565502.160096,1488031.12896,2
1424,565563.0287520001,1487982.8378533332,2
1425,565622.5363200001,1487928.7105333335,2
1426,565639.75008,1487818.6884222224,2
1427,565600.578768,1487765.1660755558,2
1428,565563.1688639999,1487708.17996,2
1429,565527.5203679999,1487647.7300755556,2
1430,565493.63328,1487583.8164222222,2
1431,565488.1122000001,1487457.0982333336,2
1432,565512.78192,1487395.69344,2
1433,565535.51676,1487332.22462,2
1434,565556.31672,1487266.6917733334,2
1435,565575.1818,1487199.0949,2
1436,565611.1438800001,1487074.2153555558,2
1437,565631.670288,1487021.1556355555,2
1438,565653.691224,1486970.25484,2
1439,565677.206688,1486921.512968889,2
